#### Simulations (1)
# batteryCharge #1
630.2181130101015 44.96
630.2181130101015 44.96
639.9999999995698 44.96
639.9999999995804 44.96
640.213367161346 44.88
640.213367161346 44.88
649.9999999995607 44.88
649.9999999995715 44.88
650.213367161337 44.8
650.213367161337 44.8
659.9999999995521 44.8
659.9999999995631 44.8
660.2133671613284 44.72
660.2133671613284 44.72
669.9999999995435 44.72
669.9999999995547 44.72
670.2133671613199 44.64
670.2133671613199 44.64
679.9999999995346 44.64
679.9999999995459 44.64
680.2133671613109 44.56
680.2133671613109 44.56
689.9999999995258 44.56
689.9999999995373 44.56
690.2146714953636 44.48
690.2146714953636 44.48
699.9999999995173 44.48
699.999999999529 44.48
700.2133671612936 44.4
700.2133671612936 44.4
709.9999999995089 44.4
709.9999999995207 44.4
710.2133671612852 44.32
710.2133671612852 44.32
719.9999999995001 44.32
719.9999999995122 44.32
720.2133671612764 44.24
720.2133671612764 44.24
729.9999999994915 44.24
729.9999999995036 44.24
730.2133671612678 44.16
730.2133671612678 44.16
739.9999999994832 44.16
739.9999999994956 44.16
740.2133671612595 44.08
740.2133671612595 44.08
749.9999999994745 44.08
749.999999999487 44.08
750.2133671612507 44.0
750.2133671612507 44.0
759.9999999994656 44.0
759.9999999994783 44.0
760.212384161042 43.92
760.212384161042 43.92
769.9999999994569 43.92
769.9999999994698 43.92
770.2133671612331 43.84
770.2133671612331 43.84
779.999999999448 43.84
779.9999999994611 43.84
780.2133671612244 43.76
780.2133671612244 43.76
789.9999999994396 43.76
789.9999999994528 43.76
790.2133671612158 43.68
790.2133671612158 43.68
799.9999999994307 43.68
799.9999999994441 43.68
800.213367161207 43.6
800.213367161207 43.6
809.999999999422 43.6
809.9999999994355 43.6
810.2133671611982 43.52
810.2133671611982 43.52
819.9999999994131 43.52
819.9999999994269 43.52
820.2133671611895 43.44
820.2133671611895 43.44
829.9999999994048 43.44
829.9999999994187 43.44
830.213367161181 43.36
830.213367161181 43.36
839.9999999993962 43.36
839.9999999994103 43.36
840.2196833493357 43.28
840.2196833493357 43.28
849.9999999993876 43.28
849.9999999994018 43.28
850.2133671611638 43.2
850.2133671611638 43.2
859.999999999379 43.2
859.9999999993935 43.2
860.2133671611554 43.12
860.2133671611554 43.12
869.9999999993705 43.12
869.9999999993851 43.12
870.2133671611467 43.04
870.2133671611467 43.04
879.9999999993618 43.04
879.9999999993765 43.04
880.2133671611381 42.96
880.2133671611381 42.96
889.9999999993531 42.96
889.999999999368 42.96
890.2133671611293 42.88
890.2133671611293 42.88
899.9999999993444 42.88
899.9999999993595 42.88
900.0099999993595 42.8
# robPositionX #1
0.0 0.0
0.0 0.0
0.21 220.0
0.21 220.0
6.999999999999892 220.0
6.999999999999957 220.0
7.209999999999953 227.5
7.209999999999953 227.5
7.99999999999987 227.5
7.999999999999936 227.5
8.209999999999932 240.0
8.209999999999932 240.0
8.999999999999849 240.0
8.999999999999915 240.0
9.20999999999991 257.5
9.20999999999991 257.5
9.999999999999828 257.5
9.999999999999867 257.5
10.21 260.0
10.21 260.0
10.99999999999981 260.0
10.99999999999985 260.0
11.20999999999993 287.5
11.20999999999993 287.5
11.99999999999979 287.5
11.99999999999982 287.5
12.20999999999991 307.5
12.20999999999991 307.5
12.99999999999976 307.5
12.9999999999998 307.5
13.2099999999998 327.5
13.2099999999998 327.5
13.99999999999974 327.5
13.99999999999978 327.5
14.2099999999998 347.5
14.2099999999998 347.5
14.99999999999972 347.5
14.99999999999976 347.5
15.20999999999976 367.5
15.20999999999976 367.5
15.9999999999997 367.5
15.99999999999974 367.5
16.20999999999979 387.5
16.20999999999979 387.5
16.99999999999985 387.5
16.99999999999989 387.5
17.21000000000008 407.5
17.21000000000008 407.5
18.0 407.5
18.00000000000004 407.5
18.21000000000023 427.5
18.21000000000023 427.5
19.00000000000016 427.5
19.0000000000002 427.5
19.21000000000023 447.5
19.21000000000023 447.5
20.00000000000031 447.5
20.00000000000035 447.5
20.21000000000069 467.5
20.21000000000069 467.5
21.00000000000046 467.5
21.0000000000005 467.5
21.21000000000053 487.5
21.21000000000053 487.5
22.00000000000061 487.5
22.00000000000065 487.5
22.21000000000071 507.5
22.21000000000071 507.5
23.00000000000077 507.5
23.00000000000081 507.5
23.21000000000106 527.5
23.21000000000106 527.5
24.00000000000092 527.5
24.00000000000096 527.5
24.21000000000122 547.5
24.21000000000122 547.5
25.00000000000108 547.5
25.00000000000112 547.5
25.21000000000115 567.5
25.21000000000115 567.5
26.00000000000123 567.5
26.00000000000127 567.5
26.21000000000133 587.5
26.21000000000133 587.5
27.00000000000139 587.5
27.00000000000142 587.5
27.21000000000146 607.5
27.21000000000146 607.5
28.00000000000154 607.5
28.00000000000158 607.5
28.21000000000164 627.5
28.21000000000164 627.5
29.00000000000169 627.5
29.00000000000173 627.5
29.21000000000205 647.5
29.21000000000205 647.5
30.00000000000185 647.5
30.00000000000189 647.5
30.2100000000024 627.5
30.2100000000024 627.5
31.00000000000201 627.5
31.00000000000233 627.5
31.21000000000237 610.0
31.21000000000237 610.0
32.00000000000216 610.0
32.00000000000249 610.0
32.21000000000245 592.5
32.21000000000245 592.5
33.00000000000196 592.5
33.00000000000229 592.5
33.21000000000225 575.0
33.21000000000225 575.0
34.00000000000176 575.0
34.00000000000206 575.0
34.21000000000205 557.5
34.21000000000205 557.5
37.00000000000117 557.5
37.00000000000156 557.5
37.21000000000151 550.0
37.21000000000151 550.0
38.00000000000097 550.0
38.00000000000136 550.0
38.21000000000132 537.5
38.21000000000132 537.5
39.00000000000077 537.5
39.00000000000116 537.5
39.21000000000112 520.0
39.21000000000112 520.0
40.00000000000057 520.0
40.00000000000093 520.0
40.21000000000122 517.5
40.21000000000122 517.5
41.00000000000037 517.5
41.00000000000073 517.5
41.21336716177719 490.0
41.21336716177719 490.0
42.00000000000017 490.0
42.00000000000053 490.0
42.21336716177699 460.0
42.21336716177699 460.0
42.99999999999997 460.0
43.00000000000043 460.0
43.21336716177679 447.5
43.21336716177679 447.5
43.99999999999977 447.5
44.00000000000023 447.5
44.21336716177659 440.0
44.21336716177659 440.0
44.99999999999957 440.0
45.00000000000003 440.0
45.21336716177639 437.5
45.21336716177639 437.5
45.99999999999937 437.5
45.9999999999998 437.5
46.21336716177619 420.0
46.21336716177619 420.0
48.99999999999878 420.0
48.9999999999993 420.0
49.21336716177559 412.5
49.21336716177559 412.5
49.99999999999858 412.5
49.9999999999991 412.5
50.21336716177539 400.0
50.21336716177539 400.0
50.99999999999838 400.0
50.9999999999989 400.0
51.2133671617752 382.5
51.2133671617752 382.5
51.99999999999818 382.5
51.99999999999868 382.5
52.213367161775 380.0
52.213367161775 380.0
52.99999999999799 380.0
52.99999999999849 380.0
53.21336716177481 352.5
53.21336716177481 352.5
53.9999999999978 352.5
53.99999999999829 352.5
54.21336716177462 332.5
54.21336716177462 332.5
54.99999999999761 332.5
54.9999999999981 332.5
55.21336716177443 312.5
55.21336716177443 312.5
55.99999999999741 312.5
55.99999999999791 312.5
56.21336716177424 292.5
56.21336716177424 292.5
56.99999999999722 292.5
56.99999999999772 292.5
57.21336716177404 272.5
57.21336716177404 272.5
57.99999999999703 272.5
57.99999999999753 272.5
58.21336716177385 252.5
58.21336716177385 252.5
58.99999999999684 252.5
58.99999999999734 252.5
59.21336716177366 232.5
59.21336716177366 232.5
59.99999999999665 232.5
59.99999999999714 232.5
60.21336716177347 242.5
60.21336716177347 242.5
60.99999999999645 242.5
60.99999999999695 242.5
61.21336716177328 252.5
61.21336716177328 252.5
61.99999999999626 252.5
61.99999999999676 252.5
62.21336716177309 262.5
62.21336716177309 262.5
62.99999999999607 262.5
62.99999999999657 262.5
63.21336716177289 272.5
63.21336716177289 272.5
63.99999999999588 272.5
63.99999999999638 272.5
64.21336716177285 282.5
64.21336716177285 282.5
64.99999999999639 282.5
64.99999999999689 282.5
65.21336716177335 292.5
65.21336716177335 292.5
65.99999999999689 292.5
65.99999999999739 292.5
66.21336716177386 312.5
66.21336716177386 312.5
66.9999999999974 312.5
66.9999999999979 312.5
67.21336716177437 332.5
67.21336716177437 332.5
67.99999999999791 332.5
67.99999999999841 332.5
68.21336716177488 352.5
68.21336716177488 352.5
68.99999999999842 352.5
68.99999999999892 352.5
69.2133671617754 372.5
69.2133671617754 372.5
69.99999999999893 372.5
69.99999999999943 372.5
70.2133671617759 392.5
70.2133671617759 392.5
70.99999999999945 392.5
70.99999999999994 392.5
71.21336716177642 412.5
71.21336716177642 412.5
71.99999999999996 412.5
72.00000000000045 412.5
72.21336716177693 432.5
72.21336716177693 432.5
73.00000000000047 432.5
73.00000000000097 432.5
73.21336716177744 452.5
73.21336716177744 452.5
74.00000000000098 452.5
74.00000000000148 452.5
74.21336716177795 472.5
74.21336716177795 472.5
75.00000000000149 472.5
75.00000000000199 472.5
75.21336716177846 492.5
75.21336716177846 492.5
76.000000000002 492.5
76.0000000000025 492.5
76.21336716177898 512.5
76.21336716177898 512.5
77.00000000000252 512.5
77.00000000000301 512.5
77.21336716177947 532.5
77.21336716177947 532.5
78.00000000000301 532.5
78.00000000000351 532.5
78.21336716177998 552.5
78.21336716177998 552.5
79.00000000000352 552.5
79.00000000000402 552.5
79.2133671617805 572.5
79.2133671617805 572.5
80.00000000000404 572.5
80.00000000000453 572.5
80.213367161781 592.5
80.213367161781 592.5
81.00000000000453 592.5
81.00000000000503 592.5
81.2133671617815 612.5
81.2133671617815 612.5
82.00000000000504 612.5
82.00000000000554 612.5
82.21336716178202 632.5
82.21336716178202 632.5
83.00000000000556 632.5
83.00000000000605 632.5
83.21336716178253 652.5
83.21336716178253 652.5
84.00000000000607 652.5
84.00000000000657 652.5
84.21336716178304 672.5
84.21336716178304 672.5
85.00000000000658 672.5
85.00000000000708 672.5
85.21336716178355 692.5
85.21336716178355 692.5
86.00000000000709 692.5
86.00000000000759 692.5
86.21336716178406 712.5
86.21336716178406 712.5
87.0000000000076 712.5
87.0000000000081 712.5
87.21336716178457 732.5
87.21336716178457 732.5
88.00000000000811 732.5
88.00000000000861 732.5
88.21336716178509 752.5
88.21336716178509 752.5
89.00000000000863 752.5
89.00000000000912 752.5
89.2133671617856 772.5
89.2133671617856 772.5
90.00000000000914 772.5
90.00000000000963 772.5
90.21336716178611 792.5
90.21336716178611 792.5
91.00000000000965 792.5
91.00000000001015 792.5
91.21336716178662 812.5
91.21336716178662 812.5
92.00000000001016 812.5
92.00000000001066 812.5
92.21336716178713 832.5
92.21336716178713 832.5
93.00000000001067 832.5
93.00000000001117 832.5
93.21336716178764 852.5
93.21336716178764 852.5
94.00000000001118 852.5
94.00000000001168 852.5
94.21336716178816 872.5
94.21336716178816 872.5
95.0000000000117 872.5
95.0000000000122 872.5
95.21336716178867 892.5
95.21336716178867 892.5
96.00000000001221 892.5
96.0000000000127 892.5
96.21336716178918 882.5
96.21336716178918 882.5
97.00000000001272 882.5
97.00000000001322 882.5
97.21336716178969 872.5
97.21336716178969 872.5
98.00000000001323 872.5
98.00000000001373 872.5
98.2133671617902 862.5
98.2133671617902 862.5
99.00000000001374 862.5
99.00000000001424 862.5
99.21336716179071 852.5
99.21336716179071 852.5
100.0000000000143 852.5
100.0000000000148 852.5
100.2133671617912 842.5
100.2133671617912 842.5
101.0000000000148 842.5
101.0000000000152 842.5
101.2133671617917 832.5
101.2133671617917 832.5
102.0000000000153 832.5
102.0000000000158 832.5
102.2133671617922 812.5
102.2133671617922 812.5
103.0000000000158 812.5
103.0000000000163 812.5
103.2133671617927 792.5
103.2133671617927 792.5
104.0000000000163 792.5
104.0000000000168 792.5
104.2133671617933 772.5
104.2133671617933 772.5
105.0000000000168 772.5
105.0000000000173 772.5
105.2133671617938 752.5
105.2133671617938 752.5
106.0000000000173 752.5
106.0000000000178 752.5
106.2133671617943 732.5
106.2133671617943 732.5
107.0000000000178 732.5
107.0000000000183 732.5
107.2133671617948 712.5
107.2133671617948 712.5
108.0000000000183 712.5
108.0000000000188 712.5
108.2133671617953 722.5
108.2133671617953 722.5
109.0000000000188 722.5
109.0000000000193 722.5
109.2133671617958 732.5
109.2133671617958 732.5
110.0000000000194 732.5
110.0000000000199 732.5
110.2133671617963 742.5
110.2133671617963 742.5
111.0000000000199 742.5
111.0000000000204 742.5
111.2133671617968 752.5
111.2133671617968 752.5
112.0000000000204 752.5
112.0000000000209 752.5
112.2133671617974 762.5
112.2133671617974 762.5
113.0000000000209 762.5
113.0000000000214 762.5
113.2133671617978 772.5
113.2133671617978 772.5
114.0000000000214 772.5
114.0000000000219 772.5
114.2133671617984 792.5
114.2133671617984 792.5
115.0000000000219 792.5
115.0000000000224 792.5
115.2133671617989 812.5
115.2133671617989 812.5
116.0000000000224 812.5
116.0000000000229 812.5
116.2133671617994 832.5
116.2133671617994 832.5
117.0000000000229 832.5
117.0000000000234 832.5
117.2133671617999 852.5
117.2133671617999 852.5
118.0000000000234 852.5
118.0000000000239 852.5
118.2133671618004 872.5
118.2133671618004 872.5
119.0000000000239 872.5
119.0000000000244 872.5
119.2133671618009 892.5
119.2133671618009 892.5
120.0000000000245 892.5
120.000000000025 892.5
120.2133671618014 912.5
120.2133671618014 912.5
121.000000000025 912.5
121.0000000000255 912.5
121.2133671618019 932.5
121.2133671618019 932.5
122.0000000000255 932.5
122.000000000026 932.5
122.2133671618024 952.5
122.2133671618024 952.5
123.000000000026 952.5
123.0000000000265 952.5
123.2133671618029 972.5
123.2133671618029 972.5
124.0000000000265 972.5
124.000000000027 972.5
124.2133671618034 992.5
124.2133671618034 992.5
125.000000000027 992.5
125.0000000000275 992.5
125.2133671618039 1012.5
125.2133671618039 1012.5
126.0000000000275 1012.5
126.000000000028 1012.5
126.2133671618044 1032.5
126.2133671618044 1032.5
127.000000000028 1032.5
127.0000000000285 1032.5
127.2133671618049 1052.5
127.2133671618049 1052.5
128.0000000000285 1052.5
128.000000000029 1052.5
128.2133671618052 1072.5
128.2133671618052 1072.5
129.0000000000276 1072.5
129.0000000000281 1072.5
129.2133671618043 1092.5
129.2133671618043 1092.5
130.0000000000267 1092.5
130.0000000000272 1092.5
130.2133671618034 1112.5
130.2133671618034 1112.5
131.0000000000258 1112.5
131.0000000000263 1112.5
131.2133671618025 1132.5
131.2133671618025 1132.5
132.0000000000249 1132.5
132.0000000000254 1132.5
132.2133671618016 1152.5
132.2133671618016 1152.5
133.000000000024 1152.5
133.0000000000245 1152.5
133.2133671618006 1172.5
133.2133671618006 1172.5
134.0000000000231 1172.5
134.0000000000236 1172.5
134.2133671617998 1192.5
134.2133671617998 1192.5
135.0000000000222 1192.5
135.0000000000227 1192.5
135.2133671617989 1212.5
135.2133671617989 1212.5
136.0000000000213 1212.5
136.0000000000218 1212.5
136.213367161798 1232.5
136.213367161798 1232.5
137.0000000000204 1232.5
137.0000000000209 1232.5
137.2133671617971 1252.5
137.2133671617971 1252.5
138.0000000000195 1252.5
138.00000000002 1252.5
138.2133671617962 1272.5
138.2133671617962 1272.5
139.0000000000186 1272.5
139.0000000000191 1272.5
139.2133671617953 1292.5
139.2133671617953 1292.5
140.0000000000177 1292.5
140.0000000000182 1292.5
140.2133671617944 1312.5
140.2133671617944 1312.5
141.0000000000168 1312.5
141.0000000000173 1312.5
141.2133671617935 1332.5
141.2133671617935 1332.5
142.0000000000159 1332.5
142.0000000000164 1332.5
142.2133671617926 1352.5
142.2133671617926 1352.5
143.000000000015 1352.5
143.0000000000155 1352.5
143.2133671617917 1372.5
143.2133671617917 1372.5
144.0000000000141 1372.5
144.0000000000146 1372.5
144.2133671617908 1362.5
144.2133671617908 1362.5
145.0000000000132 1362.5
145.0000000000137 1362.5
145.2133671617899 1352.5
145.2133671617899 1352.5
146.0000000000123 1352.5
146.0000000000128 1352.5
146.213367161789 1342.5
146.213367161789 1342.5
147.0000000000115 1342.5
147.0000000000119 1342.5
147.2133671617881 1332.5
147.2133671617881 1332.5
148.0000000000105 1332.5
148.0000000000111 1332.5
148.2133671617872 1322.5
148.2133671617872 1322.5
149.0000000000097 1322.5
149.0000000000101 1322.5
149.2133671617863 1312.5
149.2133671617863 1312.5
150.0000000000088 1312.5
150.0000000000093 1312.5
150.2133671617854 1292.5
150.2133671617854 1292.5
151.0000000000078 1292.5
151.0000000000083 1292.5
151.2133671617845 1272.5
151.2133671617845 1272.5
152.0000000000069 1272.5
152.0000000000074 1272.5
152.2133671617836 1252.5
152.2133671617836 1252.5
153.0000000000061 1252.5
153.0000000000065 1252.5
153.2133671617827 1232.5
153.2133671617827 1232.5
154.0000000000051 1232.5
154.0000000000057 1232.5
154.2133671617818 1212.5
154.2133671617818 1212.5
155.0000000000043 1212.5
155.0000000000047 1212.5
155.2133671617809 1192.5
155.2133671617809 1192.5
156.0000000000033 1192.5
156.0000000000038 1192.5
156.21336716178 1172.5
156.21336716178 1172.5
157.0000000000024 1172.5
157.0000000000029 1172.5
157.2133671617791 1152.5
157.2133671617791 1152.5
158.0000000000015 1152.5
158.000000000002 1152.5
158.2133671617782 1132.5
158.2133671617782 1132.5
159.0000000000006 1132.5
159.0000000000011 1132.5
159.2133671617773 1112.5
159.2133671617773 1112.5
159.9999999999997 1112.5
160.0000000000002 1112.5
160.2133671617764 1092.5
160.2133671617764 1092.5
160.9999999999988 1092.5
160.9999999999993 1092.5
161.2133671617755 1072.5
161.2133671617755 1072.5
161.9999999999979 1072.5
161.9999999999984 1072.5
162.2133671617746 1042.5
162.2133671617746 1042.5
162.999999999997 1042.5
162.9999999999988 1042.5
163.2133671617737 1030.0
163.2133671617737 1030.0
163.9999999999961 1030.0
163.9999999999979 1030.0
164.2133671617728 1022.5
164.2133671617728 1022.5
164.9999999999953 1022.5
164.999999999997 1022.5
165.2133671617719 1020.0
165.2133671617719 1020.0
165.9999999999943 1020.0
165.9999999999961 1020.0
166.213367161771 1002.5
166.213367161771 1002.5
246.999999999921 1002.5
246.9999999999237 1002.5
247.2133671616977 995.0
247.2133671616977 995.0
247.9999999999201 995.0
247.9999999999228 995.0
248.2133671616968 982.5
248.2133671616968 982.5
248.9999999999192 982.5
248.9999999999219 982.5
249.2133671616959 965.0
249.2133671616959 965.0
249.9999999999183 965.0
249.9999999999209 965.0
250.213367161695 962.5
250.213367161695 962.5
250.9999999999174 962.5
250.99999999992 962.5
251.2133671616941 935.0
251.2133671616941 935.0
251.9999999999165 935.0
251.9999999999191 935.0
252.2133671616932 905.0
252.2133671616932 905.0
252.9999999999156 905.0
252.9999999999183 905.0
253.2133671616923 892.5
253.2133671616923 892.5
253.9999999999147 892.5
253.9999999999174 892.5
254.2133671616914 885.0
254.2133671616914 885.0
254.9999999999138 885.0
254.9999999999165 885.0
255.2133671616905 882.5
255.2133671616905 882.5
255.9999999999129 882.5
255.9999999999156 882.5
256.2133671616896 865.0
256.2133671616896 865.0
258.9999999999102 865.0
258.999999999913 865.0
259.2133671616868 857.5
259.2133671616868 857.5
259.9999999999093 857.5
259.9999999999121 857.5
260.213367161686 845.0
260.213367161686 845.0
260.9999999999084 845.0
260.9999999999112 845.0
261.2133671616851 827.5
261.2133671616851 827.5
261.9999999999075 827.5
261.9999999999103 827.5
262.2133671616842 825.0
262.2133671616842 825.0
262.9999999999067 825.0
262.9999999999094 825.0
263.2133671616833 797.5
263.2133671616833 797.5
263.9999999999058 797.5
263.9999999999085 797.5
264.2133671616825 767.5
264.2133671616825 767.5
264.9999999999049 767.5
264.9999999999077 767.5
265.2133671616816 755.0
265.2133671616816 755.0
265.999999999904 755.0
265.9999999999069 755.0
266.2133671616807 747.5
266.2133671616807 747.5
266.9999999999031 747.5
266.999999999906 747.5
267.2133671616798 745.0
267.2133671616798 745.0
267.9999999999022 745.0
267.9999999999051 745.0
268.2133671616789 727.5
268.2133671616789 727.5
270.9999999998996 727.5
270.9999999999025 727.5
271.2133671616763 720.0
271.2133671616763 720.0
271.9999999998987 720.0
271.9999999999017 720.0
272.2133671616754 707.5
272.2133671616754 707.5
272.9999999998979 707.5
272.9999999999008 707.5
273.2133671616745 690.0
273.2133671616745 690.0
273.9999999998969 690.0
273.9999999998998 690.0
274.2133671616736 687.5
274.2133671616736 687.5
274.999999999896 687.5
274.9999999998989 687.5
275.2133671616727 660.0
275.2133671616727 660.0
275.9999999998952 660.0
275.9999999998981 660.0
276.2133671616719 630.0
276.2133671616719 630.0
276.9999999998943 630.0
276.9999999998973 630.0
277.213367161671 617.5
277.213367161671 617.5
277.9999999998934 617.5
277.9999999998964 617.5
278.2133671616701 610.0
278.2133671616701 610.0
278.9999999998926 610.0
278.9999999998955 610.0
279.2133671616692 607.5
279.2133671616692 607.5
279.9999999998917 607.5
279.9999999998946 607.5
280.2133671616684 590.0
280.2133671616684 590.0
282.999999999889 590.0
282.9999999998921 590.0
283.2133671616657 582.5
283.2133671616657 582.5
283.9999999998881 582.5
283.9999999998912 582.5
284.2133671616648 570.0
284.2133671616648 570.0
284.9999999998873 570.0
284.9999999998903 570.0
285.2133671616639 552.5
285.2133671616639 552.5
285.9999999998864 552.5
285.9999999998894 552.5
286.213367161663 550.0
286.213367161663 550.0
286.9999999998855 550.0
286.9999999998885 550.0
287.2133671616622 522.5
287.2133671616622 522.5
287.9999999998846 522.5
287.9999999998876 522.5
288.2133671616613 492.5
288.2133671616613 492.5
288.9999999998838 492.5
288.9999999998869 492.5
289.2133671616605 480.0
289.2133671616605 480.0
289.9999999998829 480.0
289.999999999886 480.0
290.2133671616596 472.5
290.2133671616596 472.5
290.999999999882 472.5
290.9999999998851 472.5
291.2133671616587 470.0
291.2133671616587 470.0
291.9999999998811 470.0
291.9999999998843 470.0
292.2133671616579 452.5
292.2133671616579 452.5
294.9999999998785 452.5
294.9999999998817 452.5
295.2133671616551 445.0
295.2133671616551 445.0
295.9999999998776 445.0
295.9999999998807 445.0
296.2133671616542 432.5
