#### Simulations (1)
# batteryCharge #1
249.9999999999221 48.08
250.079999999922 48.0
250.079999999922 48.0
259.9999999999093 48.0
259.9999999999132 48.0
260.0799999999131 47.92
260.0799999999131 47.92
269.9999999999002 47.92
269.9999999999043 47.92
270.0799999999042 47.84
270.0799999999042 47.84
279.999999999891 47.84
279.9999999998952 47.84
280.0799999998952 47.76
280.0799999998952 47.76
289.9999999998818 47.76
289.9999999998862 47.76
290.0799999998861 47.68
290.0799999998861 47.68
299.9999999998727 47.68
299.9999999998773 47.68
300.0799999998773 47.6
300.0799999998773 47.6
309.9999999998637 47.6
309.9999999998685 47.6
310.0799999998684 47.52
310.0799999998684 47.52
319.9999999998548 47.52
319.9999999998598 47.52
320.0799999998598 47.44
320.0799999998598 47.44
329.999999999846 47.44
329.9999999998512 47.44
330.0799999998511 47.36
330.0799999998511 47.36
339.9999999998371 47.36
339.9999999998425 47.36
340.0799999998424 47.28
340.0799999998424 47.28
349.9999999998283 47.28
349.9999999998338 47.28
350.0799999998337 47.2
350.0799999998337 47.2
359.9999999998195 47.2
359.9999999998251 47.2
360.0099999998251 47.12
# robPositionX #1
0.0 0.0
0.0 0.0
0.08688994577154516 220.0
0.08688994577154516 220.0
6.999999999999956 220.0
7.079999999999955 227.5
7.079999999999955 227.5
7.999999999999934 227.5
7.999999999999934 227.5
8.079999999999933 240.0
8.079999999999933 240.0
8.999999999999913 240.0
9.079999999999911 257.5
9.079999999999911 257.5
9.999999999999865 257.5
10.08 260.0
10.08 260.0
10.99999999999984 260.0
11.07999999999993 287.5
11.07999999999993 287.5
11.99999999999982 287.5
12.07999999999991 307.5
12.07999999999991 307.5
12.9999999999998 307.5
13.0799999999998 327.5
13.0799999999998 327.5
13.99999999999978 327.5
14.0799999999998 347.5
14.0799999999998 347.5
14.99999999999976 347.5
15.07999999999976 367.5
15.07999999999976 367.5
15.99999999999974 367.5
16.07999999999977 387.5
16.07999999999977 387.5
16.99999999999989 387.5
17.08000000000006 407.5
17.08000000000006 407.5
18.00000000000005 407.5
18.08000000000022 427.5
18.08000000000022 427.5
19.0000000000002 427.5
19.08000000000021 447.5
19.08000000000021 447.5
20.00000000000035 447.5
20.08000000000067 467.5
20.08000000000067 467.5
21.00000000000051 467.5
21.08000000000052 487.5
21.08000000000052 487.5
22.00000000000066 487.5
22.0800000000007 507.5
22.0800000000007 507.5
23.00000000000082 507.5
23.08000000000105 527.5
23.08000000000105 527.5
24.00000000000097 527.5
24.08000000000121 547.5
24.08000000000121 547.5
25.00000000000113 547.5
25.08000000000114 567.5
25.08000000000114 567.5
26.00000000000128 567.5
26.08000000000132 587.5
26.08000000000132 587.5
27.00000000000144 587.5
27.08000000000145 607.5
27.08000000000145 607.5
28.00000000000159 607.5
28.08000000000163 627.5
28.08000000000163 627.5
29.00000000000174 627.5
29.08000000000204 647.5
29.08000000000204 647.5
30.0000000000019 647.5
30.0800000000024 667.5
30.0800000000024 667.5
31.00000000000206 667.5
31.08000000000207 687.5
31.08000000000207 687.5
32.00000000000221 687.5
32.08000000000222 707.5
32.08000000000222 707.5
33.00000000000201 707.5
33.08000000000199 727.5
33.08000000000199 727.5
34.00000000000181 727.5
34.08000000000182 747.5
34.08000000000182 747.5
35.00000000000161 747.5
35.08000000000195 767.5
35.08000000000195 767.5
36.00000000000141 767.5
36.08000000000175 787.5
36.08000000000175 787.5
37.00000000000122 787.5
37.0800000000012 807.5
37.0800000000012 807.5
38.00000000000102 807.5
38.08000000000102 827.5
38.08000000000102 827.5
39.00000000000082 827.5
39.0800000000008 847.5
39.0800000000008 847.5
40.00000000000062 847.5
40.08000000000126 867.5
40.08000000000126 867.5
41.00000000000043 867.5
41.08000000000083 887.5
41.08000000000083 887.5
42.00000000000023 887.5
42.08000000000063 877.5
42.08000000000063 877.5
43.00000000000004 877.5
43.08000000000002 867.5
43.08000000000002 867.5
43.99999999999984 867.5
44.07999999999984 857.5
44.07999999999984 857.5
44.99999999999964 857.5
45.07999999999962 847.5
45.07999999999962 847.5
45.99999999999944 847.5
46.07999999999944 837.5
46.07999999999944 837.5
46.99999999999924 837.5
47.07999999999971 827.5
47.07999999999971 827.5
47.99999999999904 827.5
48.07999999999951 807.5
48.07999999999951 807.5
48.99999999999885 807.5
49.07999999999883 787.5
49.07999999999883 787.5
49.99999999999865 787.5
50.07999999999946 767.5
50.07999999999946 767.5
50.99999999999845 767.5
51.07999999999844 747.5
51.07999999999844 747.5
51.99999999999825 747.5
52.07999999999826 727.5
52.07999999999826 727.5
52.99999999999805 727.5
53.07999999999858 707.5
53.07999999999858 707.5
53.99999999999785 707.5
54.07999999999839 677.5
54.07999999999839 677.5
54.9999999999982 677.5
55.07999999999819 665.0
55.07999999999819 665.0
55.999999999998 665.0
55.999999999998 665.0
56.07999999999799 657.5
56.07999999999799 657.5
56.9999999999978 657.5
57.07999999999779 655.0
57.07999999999779 655.0
57.99999999999758 655.0
58.07999999999759 637.5
58.07999999999759 637.5
60.99999999999707 637.5
61.07999999999706 630.0
61.07999999999706 630.0
61.99999999999681 630.0
61.99999999999687 630.0
62.07999999999686 617.5
62.07999999999686 617.5
62.99999999999667 617.5
63.07999999999666 600.0
63.07999999999666 600.0
63.99999999999641 600.0
63.99999999999645 600.0
64.07999999999649 597.5
64.07999999999649 597.5
64.99999999999696 597.5
65.07999999999709 570.0
65.07999999999709 570.0
65.99999999999741 570.0
65.99999999999746 570.0
66.07999999999758 540.0
66.07999999999758 540.0
66.99999999999804 540.0
67.07999999999808 527.5
67.07999999999808 527.5
67.99999999999841 527.5
67.99999999999854 527.5
68.07999999999858 520.0
68.07999999999858 520.0
68.99999999999903 520.0
69.07999999999907 517.5
69.07999999999907 517.5
69.9999999999994 517.5
69.9999999999995 517.5
70.08000000000007 500.0
70.08000000000007 500.0
73.00000000000114 500.0
73.08000000000118 492.5
73.08000000000118 492.5
74.00000000000145 492.5
74.00000000000165 492.5
74.08000000000169 480.0
74.08000000000169 480.0
75.00000000000216 480.0
75.0800000000022 462.5
75.0800000000022 462.5
76.00000000000247 462.5
76.00000000000264 462.5
76.08000000000268 460.0
76.08000000000268 460.0
77.00000000000315 460.0
77.08000000000328 432.5
77.08000000000328 432.5
78.00000000000348 432.5
78.00000000000365 432.5
78.08000000000378 402.5
78.08000000000378 402.5
79.00000000000423 402.5
79.08000000000428 390.0
79.08000000000428 390.0
80.00000000000448 390.0
80.00000000000475 390.0
80.08000000000533 382.5
80.08000000000533 382.5
81.00000000000524 382.5
81.08000000000528 380.0
81.08000000000528 380.0
82.00000000000549 380.0
82.00000000000573 380.0
82.08000000000577 362.5
82.08000000000577 362.5
85.00000000000735 362.5
85.08000000000739 355.0
85.08000000000739 355.0
86.00000000000753 355.0
86.00000000000786 355.0
86.0800000000079 342.5
86.0800000000079 342.5
87.00000000000837 342.5
87.08000000000841 325.0
87.08000000000841 325.0
88.00000000000854 325.0
88.00000000000884 325.0
88.08000000000888 322.5
88.08000000000888 322.5
89.00000000000935 322.5
89.08000000000949 295.0
89.08000000000949 295.0
90.00000000000956 295.0
90.00000000000986 295.0
90.08000000001059 275.0
90.08000000001059 275.0
91.00000000001037 275.0
91.08000000001041 255.0
91.08000000001041 255.0
92.00000000001057 255.0
92.00000000001087 255.0
92.08000000001091 235.0
92.08000000001091 235.0
93.00000000001137 235.0
93.08000000001141 215.0
93.08000000001141 215.0
94.00000000001157 215.0
94.00000000001187 215.0
94.0800000000119 195.0
94.0800000000119 195.0
95.00000000001236 195.0
95.08000000001256 175.0
95.08000000001256 175.0
96.00000000001256 175.0
96.00000000001286 175.0
96.08000000001306 185.0
96.08000000001306 185.0
97.00000000001336 185.0
97.0800000000134 195.0
97.0800000000134 195.0
98.00000000001356 195.0
98.00000000001386 195.0
98.0800000000139 205.0
98.0800000000139 205.0
99.00000000001435 205.0
99.0800000000144 215.0
99.0800000000144 215.0
100.0000000000146 215.0
100.0000000000149 215.0
100.0800000000157 225.0
100.0800000000157 225.0
101.0000000000154 225.0
101.0800000000156 235.0
101.0800000000156 235.0
102.0000000000156 235.0
102.0000000000159 235.0
102.0800000000161 255.0
102.0800000000161 255.0
103.0000000000164 255.0
103.0800000000164 275.0
103.0800000000164 275.0
104.0000000000166 275.0
104.0000000000169 275.0
104.0800000000169 295.0
104.0800000000169 295.0
105.0000000000174 295.0
105.0800000000174 315.0
105.0800000000174 315.0
106.0000000000176 315.0
106.0000000000179 315.0
106.0800000000179 335.0
106.0800000000179 335.0
107.0000000000184 335.0
107.0800000000187 355.0
107.0800000000187 355.0
108.0000000000186 355.0
108.0000000000189 355.0
108.0800000000192 375.0
108.0800000000192 375.0
109.0000000000194 375.0
109.0800000000194 395.0
109.0800000000194 395.0
110.0000000000196 395.0
110.0000000000199 395.0
110.0800000000209 415.0
110.0800000000209 415.0
111.0000000000204 415.0
111.0800000000204 435.0
111.0800000000204 435.0
112.0000000000206 435.0
112.0000000000209 435.0
112.0800000000209 455.0
112.0800000000209 455.0
113.0000000000214 455.0
113.0800000000218 475.0
113.0800000000218 475.0
114.0000000000216 475.0
114.0000000000219 475.0
114.0800000000223 505.0
114.0800000000223 505.0
115.0000000000227 505.0
115.0800000000228 517.5
115.0800000000228 517.5
116.0000000000226 517.5
116.0000000000232 517.5
116.0800000000233 525.0
116.0800000000233 525.0
117.0000000000237 525.0
117.0800000000238 527.5
117.0800000000238 527.5
118.0000000000236 527.5
118.0000000000242 527.5
118.0800000000243 545.0
118.0800000000243 545.0
121.0000000000258 545.0
121.0800000000259 552.5
121.0800000000259 552.5
122.0000000000256 552.5
122.0000000000263 552.5
122.0800000000264 565.0
122.0800000000264 565.0
123.0000000000268 565.0
123.0800000000269 582.5
123.0800000000269 582.5
124.0000000000266 582.5
124.0000000000273 582.5
124.0800000000274 585.0
124.0800000000274 585.0
125.0000000000278 585.0
125.080000000028 612.5
125.080000000028 612.5
126.0000000000277 612.5
126.0000000000284 612.5
126.0800000000285 642.5
126.0800000000285 642.5
127.0000000000289 642.5
127.080000000029 655.0
127.080000000029 655.0
128.0000000000287 655.0
128.0000000000295 655.0
128.0800000000294 662.5
128.0800000000294 662.5
129.0000000000286 662.5
129.0800000000285 665.0
129.0800000000285 665.0
130.0000000000269 665.0
130.0000000000277 665.0
130.0800000000285 682.5
130.0800000000285 682.5
133.0000000000251 682.5
133.080000000025 690.0
133.080000000025 690.0
134.0000000000233 690.0
134.0000000000242 690.0
134.0800000000241 702.5
134.0800000000241 702.5
135.0000000000232 702.5
135.0800000000232 720.0
135.0800000000232 720.0
136.0000000000215 720.0
136.0000000000223 720.0
136.0800000000222 722.5
136.0800000000222 722.5
137.0000000000214 722.5
137.0800000000214 750.0
137.0800000000214 750.0
138.0000000000197 750.0
138.0000000000205 750.0
138.0800000000205 780.0
138.0800000000205 780.0
139.0000000000197 780.0
139.0800000000196 792.5
139.0800000000196 792.5
140.0000000000178 792.5
140.0000000000188 792.5
140.0800000000196 800.0
140.0800000000196 800.0
141.0000000000178 800.0
141.0800000000178 802.5
141.0800000000178 802.5
142.000000000016 802.5
142.0000000000169 802.5
142.0800000000168 820.0
142.0800000000168 820.0
145.0000000000144 820.0
145.0800000000143 827.5
145.0800000000143 827.5
146.0000000000125 827.5
146.0000000000135 827.5
146.0800000000134 840.0
146.0800000000134 840.0
147.0000000000126 840.0
147.0800000000125 857.5
147.0800000000125 857.5
148.0000000000107 857.5
148.0000000000117 857.5
148.0800000000116 860.0
148.0800000000116 860.0
149.0000000000108 860.0
149.0800000000108 887.5
149.0800000000108 887.5
150.0000000000089 887.5
150.0000000000099 887.5
150.0800000000109 917.5
150.0800000000109 917.5
151.0000000000091 917.5
151.080000000009 930.0
151.080000000009 930.0
152.0000000000071 930.0
152.0000000000082 930.0
152.0800000000081 937.5
152.0800000000081 937.5
153.0000000000072 937.5
153.0800000000072 940.0
153.0800000000072 940.0
154.0000000000053 940.0
154.0000000000063 940.0
154.0800000000062 957.5
154.0800000000062 957.5
157.0000000000037 957.5
157.0800000000036 965.0
157.0800000000036 965.0
158.0000000000016 965.0
158.0000000000028 965.0
158.0800000000027 977.5
158.0800000000027 977.5
159.0000000000018 977.5
159.0800000000018 995.0
159.0800000000018 995.0
159.9999999999998 995.0
160.0000000000009 995.0
160.0800000000019 997.5
160.0800000000019 997.5
161.0 997.5
161.08 1025.0
161.08 1025.0
161.999999999998 1025.0
161.9999999999991 1025.0
162.0799999999991 1055.0
162.0799999999991 1055.0
162.9999999999983 1055.0
163.0799999999982 1067.5
163.0799999999982 1067.5
163.9999999999962 1067.5
163.9999999999974 1067.5
164.0799999999973 1075.0
164.0799999999973 1075.0
164.9999999999965 1075.0
165.0799999999965 1077.5
165.0799999999965 1077.5
165.9999999999945 1077.5
165.9999999999956 1077.5
166.0799999999956 1095.0
166.0799999999956 1095.0
168.999999999993 1095.0
169.0799999999929 1102.5
169.0799999999929 1102.5
169.9999999999908 1102.5
169.9999999999921 1102.5
170.0799999999931 1115.0
170.0799999999931 1115.0
170.9999999999912 1115.0
171.0799999999911 1132.5
171.0799999999911 1132.5
171.999999999989 1132.5
171.9999999999903 1132.5
172.0799999999902 1135.0
172.0799999999902 1135.0
172.9999999999893 1135.0
173.0799999999894 1162.5
173.0799999999894 1162.5
173.9999999999872 1162.5
173.9999999999884 1162.5
174.0799999999884 1192.5
174.0799999999884 1192.5
174.9999999999876 1192.5
175.0799999999875 1205.0
175.0799999999875 1205.0
175.9999999999854 1205.0
175.9999999999867 1205.0
176.0799999999866 1212.5
176.0799999999866 1212.5
176.9999999999858 1212.5
177.0799999999857 1215.0
177.0799999999857 1215.0
177.9999999999836 1215.0
177.9999999999849 1215.0
178.0799999999848 1232.5
178.0799999999848 1232.5
180.9999999999822 1232.5
181.0799999999822 1240.0
181.0799999999822 1240.0
181.99999999998 1240.0
181.9999999999814 1240.0
182.0799999999813 1252.5
182.0799999999813 1252.5
182.9999999999804 1252.5
183.0799999999804 1270.0
183.0799999999804 1270.0
183.9999999999782 1270.0
183.9999999999795 1270.0
184.0799999999795 1272.5
184.0799999999795 1272.5
184.9999999999787 1272.5
185.0799999999787 1300.0
185.0799999999787 1300.0
186.9999999999769 1300.000000000898
186.9999999999769 1300.000000001684
188.9999999999751 1300.00000000247
188.9999999999751 1300.000000003256
192.9999999999715 1300.000000004041
192.9999999999715 1300.000000004378
194.9999999999697 1300.000000004939
194.9999999999697 1300.000000005725
196.9999999999679 1300.000000005837
197.9999999999655 1300.000000007072
197.9999999999671 1300.00000000797
201.9999999999619 1300.000000009429
201.9999999999634 1300.000000010215
204.9999999999608 1300.000000010215
204.9999999999608 1300.000000010552
206.999999999959 1300.000000011113
206.999999999959 1300.000000011899
208.9999999999572 1300.000000012011
210.9999999999555 1300.000000014144
210.9999999999555 1300.00000001493
212.9999999999536 1300.000000015715
212.9999999999536 1300.000000016501
216.9999999999501 1300.000000017287
216.9999999999501 1300.000000017624
218.9999999999482 1300.000000018185
218.9999999999482 1300.000000018971
220.9999999999464 1300.000000019083
221.9999999999438 1300.000000020318
221.9999999999456 1300.000000021216
225.9999999999401 1300.000000022675
225.999999999942 1300.000000023461
228.9999999999393 1300.000000023461
229.0799999999392 1297.500000023461
229.0799999999392 1297.500000023461
229.9999999999365 1297.500000023461
229.9999999999384 1297.500000023461
230.0799999999398 1295.000000023461
230.0799999999398 1295.000000023461
230.9999999999375 1295.000000023461
231.0799999999374 1292.500000023461
231.0799999999374 1292.500000023461
231.9999999999347 1292.500000023461
231.9999999999365 1292.500000023461
232.0799999999365 1290.000000023461
232.0799999999365 1290.000000023461
232.9999999999356 1290.000000023461
233.0799999999356 1280.000000023461
233.0799999999356 1280.000000023461
233.9999999999328 1280.000000023461
233.9999999999347 1280.000000023461
234.0799999999347 1250.000000023461
234.0799999999347 1250.000000023461
234.9999999999339 1250.000000023461
235.0799999999338 1237.500000023461
235.0799999999338 1237.500000023461
235.999999999931 1237.500000023461
235.999999999933 1237.500000023461
236.0799999999329 1230.000000023461
236.0799999999329 1230.000000023461
236.9999999999321 1230.000000023461
237.079999999932 1227.500000023461
237.079999999932 1227.500000023461
237.9999999999292 1227.500000023461
237.9999999999311 1227.500000023461
238.0799999999311 1210.000000023461
238.0799999999311 1210.000000023461
240.9999999999285 1210.000000023461
241.0799999999284 1202.500000023461
241.0799999999284 1202.500000023461
241.9999999999256 1202.500000023461
241.9999999999276 1202.500000023461
242.0799999999275 1190.000000023461
242.0799999999275 1190.000000023461
242.9999999999267 1190.000000023461
243.0799999999266 1172.500000023461
243.0799999999266 1172.500000023461
243.9999999999238 1172.500000023461
243.9999999999258 1172.500000023461
244.0799999999257 1170.000000023461
244.0799999999257 1170.000000023461
244.9999999999249 1170.000000023461
245.0799999999249 1142.500000023461
245.0799999999249 1142.500000023461
245.999999999922 1142.500000023461
245.999999999924 1142.500000023461
246.079999999924 1112.500000023461
246.079999999924 1112.500000023461
246.9999999999231 1112.500000023461
247.0799999999231 1100.000000023461
247.0799999999231 1100.000000023461
247.9999999999201 1100.000000023461
247.9999999999222 1100.000000023461
248.0799999999222 1092.500000023461
248.0799999999222 1092.500000023461
248.9999999999213 1092.500000023461
249.0799999999213 1090.000000023461
249.0799999999213 1090.000000023461
249.9999999999183 1090.000000023461
249.9999999999204 1090.000000023461
250.079999999922 1072.500000023461
250.079999999922 1072.500000023461
252.9999999999177 1072.500000023461
253.0799999999177 1065.000000023461
253.0799999999177 1065.000000023461
253.9999999999147 1065.000000023461
253.9999999999168 1065.000000023461
254.0799999999168 1052.500000023461
254.0799999999168 1052.500000023461
254.9999999999159 1052.500000023461
255.0799999999159 1035.000000023461
255.0799999999159 1035.000000023461
255.9999999999129 1035.000000023461
255.999999999915 1035.000000023461
256.0799999999149 1032.500000023461
256.0799999999149 1032.500000023461
256.9999999999141 1032.500000023461
257.0799999999142 1005.000000023461
257.0799999999142 1005.000000023461
257.9999999999111 1005.000000023461
257.9999999999133 1005.000000023461
258.0799999999132 975.0000000234606
258.0799999999132 975.0000000234606
258.9999999999124 975.0000000234606
259.0799999999123 962.5000000234606
259.0799999999123 962.5000000234606
259.9999999999093 962.5000000234606
259.9999999999115 962.5000000234606
260.0799999999131 955.0000000234606
260.0799999999131 955.0000000234606
260.9999999999106 955.0000000234606
261.0799999999105 952.5000000234606
261.0799999999105 952.5000000234606
261.9999999999075 952.5000000234606
261.9999999999097 952.5000000234606
262.0799999999096 935.0000000234606
262.0799999999096 935.0000000234606
264.999999999907 935.0000000234606
265.0799999999069 927.5000000234606
265.0799999999069 927.5000000234606
265.9999999999038 927.5000000234606
265.9999999999061 927.5000000234606
266.079999999906 915.0000000234606
266.079999999906 915.0000000234606
266.9999999999052 915.0000000234606
267.0799999999051 897.5000000234606
267.0799999999051 897.5000000234606
267.999999999902 897.5000000234606
267.9999999999043 897.5000000234606
268.0799999999042 895.0000000234606
268.0799999999042 895.0000000234606
268.9999999999034 895.0000000234606
269.0799999999034 867.5000000234606
269.0799999999034 867.5000000234606
269.9999999999002 867.5000000234606
269.9999999999025 867.5000000234606
270.0799999999042 837.5000000234606
270.0799999999042 837.5000000234606
270.9999999999017 837.5000000234606
271.0799999999016 825.0000000234606
271.0799999999016 825.0000000234606
271.9999999998984 825.0000000234606
271.9999999999008 825.0000000234606
272.0799999999007 817.5000000234606
272.0799999999007 817.5000000234606
272.9999999998998 817.5000000234606
273.0799999998998 815.0000000234606
273.0799999998998 815.0000000234606
273.9999999998965 815.0000000234606
273.9999999998989 815.0000000234606
274.0799999998988 797.5000000234606
274.0799999998988 797.5000000234606
276.9999999998962 797.5000000234606
277.0799999998961 790.0000000234606
277.0799999998961 790.0000000234606
277.9999999998929 790.0000000234606
277.9999999998953 790.0000000234606
278.0799999998952 777.5000000234606
278.0799999998952 777.5000000234606
278.9999999998944 777.5000000234606
279.0799999998943 760.0000000234606
279.0799999998943 760.0000000234606
279.999999999891 760.0000000234606
279.9999999998934 760.0000000234606
280.0799999998952 757.5000000234606
280.0799999998952 757.5000000234606
280.9999999998925 757.5000000234606
281.0799999998925 730.0000000234606
281.0799999998925 730.0000000234606
281.9999999998892 730.0000000234606
281.9999999998915 730.0000000234606
282.0799999998915 700.0000000234606
282.0799999998915 700.0000000234606
282.9999999998907 700.0000000234606
283.0799999998906 687.5000000234606
283.0799999998906 687.5000000234606
283.9999999998873 687.5000000234606
283.9999999998898 687.5000000234606
284.0799999998897 680.0000000234606
284.0799999998897 680.0000000234606
284.9999999998889 680.0000000234606
285.0799999998888 677.5000000234606
285.0799999998888 677.5000000234606
285.9999999998855 677.5000000234606
285.9999999998879 677.5000000234606
286.0799999998878 660.0000000234606
286.0799999998878 660.0000000234606
288.9999999998852 660.0000000234606
289.0799999998852 652.5000000234606
289.0799999998852 652.5000000234606
289.9999999998818 652.5000000234606
289.9999999998843 652.5000000234606
290.0799999998861 640.0000000234606
290.0799999998861 640.0000000234606
290.9999999998834 640.0000000234606
291.0799999998833 622.5000000234606
291.0799999998833 622.5000000234606
291.9999999998799 622.5000000234606
291.9999999998825 622.5000000234606
292.0799999998824 620.0000000234606
292.0799999998824 620.0000000234606
292.9999999998816 620.0000000234606
293.0799999998816 592.5000000234606
293.0799999998816 592.5000000234606
293.9999999998782 592.5000000234606
293.9999999998807 592.5000000234606
294.0799999998807 562.5000000234606
294.0799999998807 562.5000000234606
294.9999999998799 562.5000000234606
295.0799999998798 550.0000000234606
295.0799999998798 550.0000000234606
295.9999999998764 550.0000000234606
295.999999999879 550.0000000234606
296.0799999998789 542.5000000234606
296.0799999998789 542.5000000234606
296.9999999998781 542.5000000234606
297.079999999878 540.0000000234606
297.079999999878 540.0000000234606
297.9999999998745 540.0000000234606
297.9999999998772 540.0000000234606
298.0799999998771 522.5000000234606
298.0799999998771 522.5000000234606
300.9999999998745 522.5000000234606
301.0799999998744 515.0000000234606
301.0799999998744 515.0000000234606
301.9999999998709 515.0000000234606
301.9999999998736 515.0000000234606
302.0799999998735 502.5000000234606
302.0799999998735 502.5000000234606
302.9999999998727 502.5000000234606
303.0799999998726 485.0000000234606
303.0799999998726 485.0000000234606
303.9999999998691 485.0000000234606
303.9999999998718 485.0000000234606
304.0799999998717 482.5000000234606
304.0799999998717 482.5000000234606
304.9999999998709 482.5000000234606
305.0799999998709 455.0000000234606
305.0799999998709 455.0000000234606
305.9999999998673 455.0000000234606
305.99999999987 455.0000000234606
306.07999999987 425.0000000234606
306.07999999987 425.0000000234606
306.9999999998691 425.0000000234606
307.0799999998691 412.5000000234606
307.0799999998691 412.5000000234606
307.9999999998655 412.5000000234606
307.9999999998683 412.5000000234606
308.0799999998682 405.0000000234606
308.0799999998682 405.0000000234606
308.9999999998674 405.0000000234606
309.0799999998673 402.5000000234606
309.0799999998673 402.5000000234606
309.9999999998637 402.5000000234606
309.9999999998665 402.5000000234606
310.0799999998684 385.0000000234606
310.0799999998684 385.0000000234606
312.9999999998639 385.0000000234606
313.0799999998638 377.5000000234606
313.0799999998638 377.5000000234606
313.9999999998601 377.5000000234606
313.999999999863 377.5000000234606
314.0799999998629 365.0000000234606
314.0799999998629 365.0000000234606
314.999999999862 365.0000000234606
315.079999999862 347.5000000234606
315.079999999862 347.5000000234606
315.9999999998583 347.5000000234606
315.9999999998611 347.5000000234606
316.0799999998611 345.0000000234606
316.0799999998611 345.0000000234606
316.9999999998602 345.0000000234606
317.0799999998603 317.5000000234606
317.0799999998603 317.5000000234606
317.9999999998565 317.5000000234606
317.9999999998594 317.5000000234606
318.0799999998594 297.5000000234606
318.0799999998594 297.5000000234606
318.9999999998585 297.5000000234606
319.0799999998584 277.5000000234606
319.0799999998584 277.5000000234606
319.9999999998548 277.5000000234606
319.9999999998577 277.5000000234606
320.0799999998598 257.5000000234606
320.0799999998598 257.5000000234606
320.9999999998568 257.5000000234606
321.0799999998567 237.5000000234606
321.0799999998567 237.5000000234606
321.9999999998531 237.5000000234606
321.9999999998559 237.5000000234606
322.0799999998558 217.5000000234606
322.0799999998558 217.5000000234606
322.999999999855 217.5000000234606
323.0799999998551 197.5000000234606
323.0799999998551 197.5000000234606
323.9999999998513 197.5000000234606
323.9999999998541 197.5000000234606
324.0799999998542 167.5000000234606
324.0799999998542 167.5000000234606
324.9999999998534 167.5000000234606
325.0878471406759 155.0000000234606
325.0878471406759 155.0000000234606
325.9999999998496 155.0000000234606
325.9999999998525 155.0000000234606
326.0799999998525 147.5000000234606
326.0799999998525 147.5000000234606
326.9999999998516 147.5000000234606
327.0799999998516 145.0000000234606
327.0799999998516 145.0000000234606
327.9999999998478 145.0000000234606
327.9999999998507 145.0000000234606
328.0810504598952 127.5000000234606
328.0810504598952 127.5000000234606
360.0099999998251 127.5000000234606
# robPositionY #1
0.0 0.0
0.0 0.0
0.08688994577154516 300.0
0.08688994577154516 300.0
42.00000000000023 300.0
42.00000000000065 299.999999999102
43.99999999999984 299.9999999982041
43.99999999999986 299.9999999973061
45.99999999999944 299.9999999964082
45.99999999999946 299.9999999955102
47.99999999999904 299.9999999946123
48.99999999999885 299.9999999928164
49.99999999999865 299.9999999910206
50.99999999999845 299.9999999892247
51.99999999999825 299.9999999874289
52.99999999999805 299.999999985633
53.99999999999785 299.9999999838371
54.9999999999982 299.9999999811433
57.99999999999758 299.9999999791229
60.99999999999707 299.9999999775516
60.99999999999707 299.9999999768781
61.99999999999681 299.9999999768781
61.99999999999687 299.9999999768781
62.99999999999667 299.9999999757557
